brand,franchisee_name,raw_address,city,state,zip,restaurant_phone
KFC,Lvp Qsr 4 Development Llc,950 W Old Highway 66,Ash Fork,AZ,86320,702/522-8513
KFC,Lvp Qsr 4 Development Llc,3225 Rincon Road,Littlefield,AZ,86432,702/522-8513
KFC,"Happy Day, Inc.",72922 Baker Blvd.,Baker,CA,92309,310/748-1348
KFC,"Host International, Inc.",380 World Way,Los Angeles,CA,90045,201/390-9907
KFC,Happy Avenue 7 L.P.,32603 Avenue 7,Madera,CA,93637,310/748-1348
KFC,"Salton City Petroleum, Inc.",2084 S. Marina Drive,Salton City,CA,92274,310/748-1348
KFC,"Sass Foods, Inc.",100 Universal City Plaza,Universal City,CA,91608,818/652-5421
KFC,Harman Management Corporation,5550 East Woodmen Road,Colorado Springs,CO,80920,801/313-8000
KFC,"Mission Yogurt, Inc.",8500 Pena Blvd.,Denver,CO,80249,303/944-5844
KFC,Lvp Qsr 4 Development Llc,708 North Main Street,Lamar,CO,81052,702/522-8513
KFC,"Master Concessionair, Llc","4200 NW 21 Street (MIA Terminal 5, Pre-S)",Miami,FL,33122,305/218-1910
KFC,"Areas Usa Fltp, Llc",Mile Post 263,Ocoee,FL,34761,305/267-8510
KFC,"Areas Usa Fltp, Llc",Mile Marker 184,Okeechobee,FL,34972,305/267-8510
KFC,"Areas Usa Fltp, Llc",Mile Post 94,West Palm Beach,FL,33414,305/267-8510
KFC,"Areas Usa Fltp, Llc","Mile Post 299, Florida Turnpike",Wildwood,FL,34785,305/267-8510
KFC,"Alfarah Restaurant Group Of Il, Inc.",444 Chicago Ridge Mall,Chicago Ridge,IL,60415,708/204-3266
KFC,Bell Great Lakes Llc,13783 West Oasis Service Road,Lake Forest,IL,60045,417/883-3600
KFC,"Aramark Services, Inc.",1441 Gardiner Lane,Louisville,KY,40213,215/238-3000
KFC,"The Tinsley Family Concessions, Inc.",600 Terminal Drive,Louisville,KY,40209,863/299-7177
KFC,Service America Corporation,One Arena Plaza,Louisville,KY,40202,502/690-9065
KFC,Ta Operating Llc,145 Richwood Road,Walton,KY,41094,440/617-8931
KFC,Ta Operating Llc,8560 Greenwood Road,Greenwood,LA,71033,440/617-8931
KFC,Ta Operating Llc,10405 East Airline Highway,Saint Rose,LA,70087,440/617-8931
KFC,"Areas Usa Mdtp, Llc",I-95 at Mile Marker 96.8,North East,MD,21901,305/267-8510
KFC,"Morgan'S Restaurants Of Pennsylvania, Inc.",20245 Route 19,Cranberry Township,PA,16066,469/917-3800
KFC,Ta Operating Llc,272 Herring Road,Fair Play,SC,29643,440/617-8931
KFC,"Compass Group Usa, Inc.",7100 Corporate Drive,Plano,TX,75024,303/929-2313
KFC,"Graja, Inc.",1021 W Northern Lights Blvd,Anchorage,AK,99503,360/425-3982
KFC,"Graja, Inc.",1751 Abbot Road,Anchorage,AK,99507,360/425-3982
KFC,"Graja, Inc.",3922 San Jeronimo Street,Anchorage,AK,99508,360/425-3982
KFC,"Graja, Inc.",3428 Airport Way,Fairbanks,AK,99709,360/425-3982
KFC,"Wit-Rey, Inc.",1761 Palmer Wasilla Highway,Wasilla,AK,99654,907/349-9142
KFC,"Jack Marshall Foods, Inc.",7285 U.S. Highway 431,Albertville,AL,35950,205/553-8621
KFC,"Pmtd Restaurants, Llc",955 Airport Drive,Alexander City,AL,35010,770/384-1000
KFC,"F & F Food Service, Inc.",2000 Quintard Avenue,Anniston,AL,36201,770/650-2901
KFC,Article Four Trust Uw Roy W. Burchel,"205 U.S. Highway 72, W.",Athens,AL,35611,256/232-8033
KFC,"Jack Marshall Foods, Inc.",1225 South Main Street,Atmore,AL,36502,205/553-8621
KFC,"Champion Restaurants - Fiesta, Llc",500 Cherry Street,Attalla,AL,35954,770/578-8749
KFC,"Pmtd Restaurants, Llc",1580 Opelika Road,Auburn,AL,36830,770/384-1000
KFC,"Fqsr, Llc (Dba Kbp Foods)","1818 Ninth Avenue, North",Bessemer,AL,35020,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1653 Center Point Road,Birmingham,AL,35215,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1674 Gadsden Highway,Birmingham,AL,35235,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1800 20th Street Ensley,Birmingham,AL,35218,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1928 Bessemer Road,Birmingham,AL,35208,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",7909 Crestwood Boulevard,Birmingham,AL,35210,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",828 Green Springs Highway,Birmingham,AL,35209,913/428-3636
KFC,"Champion Restaurants - Fiesta, Llc",1925 West Main Street,Centre,AL,35960,770/578-8749
KFC,"Pmtd Restaurants, Llc","Highway 280, Box 104B",Childersburg,AL,35044,770/384-1000
KFC,Mimi Kohl Weir And Kent A Weir,"1620 Second Avenue, Southwest",Cullman,AL,35055,256/775-1975
KFC,"Champion Restaurants - Fiesta, Llc",5799 Alabama Highway 157,Cullman,AL,35058,770/578-8749
KFC,"Fqsr, Llc (Dba Kbp Foods)",2208 Beltline Road,Decatur,AL,35601,913/428-3636
KFC,"Jack Marshall Foods, Inc.",105 Highway 80 East,Demopolis,AL,36732,205/553-8621
KFC,Qsr Se Llc,109 N.E. Ross Clark Circle,Dothan,AL,36303,919/225-5363
KFC,Qsr Se Llc,1801 S.E. Ross Clark Circle,Dothan,AL,36301,919/225-5363
KFC,Qsr Se Llc,612 Boll Weevil Circle,Enterprise,AL,36330,919/225-5363
KFC,"Fqsr, Llc (Dba Kbp Foods)",7159 Aaron Aronov Drive,Fairfield,AL,35064,913/428-3636
KFC,"West Quality Food Service, Inc.",241 Cox Creek Parkway,Florence,AL,35630,601/649-2522
KFC,"Jrn, Inc.",2460 South McKenzie Street,Foley,AL,36535,931/490-4765
KFC,"Fqsr, Llc (Dba Kbp Foods)",1229 Forestdale Boulevard,Forestdale,AL,35214,913/428-3636
KFC,"F & F Food Service, Inc.",308 Greenhill Boulevard N.W.,Fort Payne,AL,35967,770/650-2901
KFC,"Champion Restaurants - Fiesta, Llc",579 E. Meighan Boulevard,Gadsden,AL,35903,770/578-8749
KFC,"Fqsr, Llc (Dba Kbp Foods)",531 Fieldstown Road,Gardendale,AL,35071,913/428-3636
KFC,Qsr East Llc,108 Greenville By-Pass,Greenville,AL,36037,919/225-5363
KFC,"Tasty Chick'N Southeast, Llc",1501 South Gunter,Guntersville,AL,35976,310/943-4997
KFC,"Champion Restaurants - Fiesta, Llc",5692 Highway 278 East,Hokes Bluff,AL,35903,770/578-8749
KFC,"Fqsr, Llc (Dba Kbp Foods)",3065 Allison Bonnett Memorial Drive,Hueytown,AL,35023,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1003 Jordan Lane,Huntsville,AL,35816,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)","1690 Highway 72, E.",Huntsville,AL,35811,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2404 Memorial Parkway,Huntsville,AL,35801,913/428-3636
KFC,"Jack Marshall Foods, Inc.",4106 North College Ave.,Jackson,AL,36545,205/553-8621
KFC,"Tasty Chick'N Southeast, Llc","720 Highway 78 West, Parkland Shopping Center",Jasper,AL,35501,310/943-4997
KFC,"Pmtd Restaurants, Llc","1815 Ashville Road, NE, Highway 411",Leeds,AL,35094,770/384-1000
KFC,"Fqsr, Llc (Dba Kbp Foods)",7874 Highway 72 West,Madison,AL,35758,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",8966 Madison Boulevard,Madison,AL,35758,913/428-3636
KFC,"Jack Marshall Foods, Inc.","21363 Highway 11, North",Mccalla,AL,35111,205/553-8621
KFC,"Fqsr, Llc (Dba Kbp Foods)",12276 U.S. Highway 231,Meridianville,AL,35759,913/428-3636
KFC,"Jrn, Inc.",2850 Springhill Ave.,Mobile,AL,36607,931/490-4765
KFC,"Jrn, Inc.",5109 Moffat Rd.,Mobile,AL,36618,931/490-4765
KFC,"Jrn, Inc.","5437 Highway 90, W.",Mobile,AL,36619,931/490-4765
KFC,"Jrn, Inc.",2528 Eastern Boulevard,Montgomery,AL,36117,931/490-4765
KFC,"Jrn, Inc.",2687 Zelda Road,Montgomery,AL,36107,931/490-4765
KFC,"Jrn, Inc.",6808 Atlanta Highway,Montgomery,AL,36117,931/490-4765
KFC,Qsr Se Llc,917 W. South Boulevard,Montgomery,AL,36105,919/225-5363
KFC,"Tasty Chick'N Southeast, Llc",11884 Highway 157,Moulton,AL,35650,310/943-4997
KFC,"Kentucky Fried Chicken Of Colbert, Inc.",1910 Woodward Avenue,Muscle Shoals,AL,35661,256/381-5755
KFC,"Jack Marshall Foods, Inc.",1901 32nd Street,Northport,AL,35476,205/553-8621
KFC,"Jack Marshall Foods, Inc.","101 Sixth Street, North",Opelika,AL,36801,205/553-8621
KFC,"F & F Food Service, Inc.",2024 U. S. Highway 78 East,Oxford,AL,36203,770/650-2901
KFC,"Fqsr, Llc (Dba Kbp Foods)",630 Cahaba Valley Road,Pelham,AL,35124,913/428-3636
KFC,"Pell City Kentucky Fried Chicken, Inc.",703 23rd St N,Pell City,AL,35125,205/338-3221
KFC,"Jrn, Inc.",1802 Stadium Drive,Phenix City,AL,36867,931/490-4765
KFC,"Jrn, Inc.",601 13th Street,Phenix City,AL,36867,931/490-4765
KFC,"Champion Restaurants - Fiesta, Llc",206 Highway 278 Bypass East,Piedmont,AL,36272,770/578-8749
KFC,"Jrn, Inc.",1913 Cobbs Ford Road,Prattville,AL,36066,931/490-4765
KFC,"Tasty Chick'N Southeast, Llc",15045 Highway 43,Russellville,AL,35653,310/943-4997
KFC,"Jrn, Inc.",815 Highway 43 S.,Saraland,AL,36571,931/490-4765
KFC,"Fqsr, Llc (Dba Kbp Foods)",23115 John T. Reid Parkway,Scottsboro,AL,35768,913/428-3636
KFC,"Selma Kentucky Fried Chicken, Inc.",1326 Highland Avenue,Selma,AL,36701,334/872-7513
KFC,"Pmtd Restaurants, Llc",1204 Talladega Highway,Sylacauga,AL,35150,770/384-1000
KFC,"Pmtd Restaurants, Llc",219 Haynes Street,Talladega,AL,35160,770/384-1000
KFC,"Jack Marshall Foods, Inc.","32475 Highway 43, SW",Thomasville,AL,36784,205/553-8621
KFC,"Jrn, Inc.",101 Highway 231 North,Troy,AL,36081,931/490-4765
KFC,"Jack Marshall Foods, Inc.","1101 Lurleen Wallace Boulevard, South",Tuscaloosa,AL,35401,205/553-8621
KFC,"Jack Marshall Foods, Inc.",1111 Skyland Boulevard,Tuscaloosa,AL,35405,205/553-8621
KFC,"Pmtd Restaurants, Llc",3006 20th Avenue,Valley,AL,36854,770/384-1000
KFC,"Pmtd Restaurants, Llc",5278 U. S. Highway 231,Wetumpka,AL,36092,770/384-1000
KFC,"Fqsr, Llc (Dba Kbp Foods)","469 Highway 71, N.",Alma,AR,72921,913/428-3636
KFC,"Franchise Management Investors Us, Llc",1311 St. Louis Street,Batesville,AR,72501,506/323-1878
KFC,"Kentucky Fried Chicken Of Benton, Inc.",522 N. East Street,Benton,AR,72015,501/778-4343
KFC,"Fqsr, Llc (Dba Kbp Foods)",1618 E Centerton Blvd.,Bentonville,AR,72712,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",901 N. Walton Boulevard,Bentonville,AR,72712,913/428-3636
KFC,"Franchise Management Investors Us, Llc",930 West Trimble,Berryville,AR,72616,506/323-1878
KFC,"Franchise Management Investors Us, Llc",901 North 6th Street,Blytheville,AR,72315,506/323-1878
KFC,"Fqsr, Llc (Dba Kbp Foods)",711 E. Main,Booneville,AR,72927,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",116 Bryant Avenue,Bryant,AR,72022,913/428-3636
KFC,"Franchise Management Investors Us, Llc",1003 W. Main,Cabot,AR,72023,506/323-1878
KFC,"Fqsr, Llc (Dba Kbp Foods)",1440 U.S. Highway 278 West,Camden,AR,71701,913/428-3636
KFC,"Franchise Management Investors Us, Llc",1240 South Rogers,Clarksville,AR,72830,506/323-1878
KFC,"Franchise Management Investors Us, Llc",2670 Donaghey Street,Conway,AR,72032,506/323-1878
KFC,"Tasty Chick'N Southeast, Llc",603 E. Collin Raye Drive,De Queen,AR,71832,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",433 W. Hillsboro Street,El Dorado,AR,71730,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1882 W. Martin Luther King Jr. Boulevard,Fayetteville,AR,72701,913/428-3636
KFC,"Tasty Chick'N Southeast, Llc",2700 N. Washington Street,Forrest City,AR,72335,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",1601 Highway 71,Fort Smith,AR,72901,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",4207 Grand Avenue,Fort Smith,AR,72904,913/428-3636
KFC,"Franchise Management Investors Us, Llc",1424 Highway 65 N,Harrison,AR,72601,506/323-1878
KFC,"Tasty Chick'N Southeast, Llc",2291 Highway 62 412,Highland,AR,72542,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",2017 North Hazel,Hope,AR,71801,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",4010 Central Avenue,Hot Springs,AR,71913,913/428-3636
KFC,"Tasty Chick'N Southeast, Llc",133 Southwest Drive,Jonesboro,AR,72401,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",2003 West Parker Road,Jonesboro,AR,72404,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",2020 South Caraway Road,Jonesboro,AR,72401,310/943-4997
KFC,"Tasty Chick'N Midwest, Llc",3021 DR MARTIN LUTHER KING JR DR,Jonesboro,AR,72401,310/943-4997
KFC,"Ampex Brands Burleson, Llc",100 Markham Park Drive,Little Rock,AR,72211,469/917-3800
KFC,"Ampex Brands Burleson, Llc",8220 Geyer Springs Road,Little Rock,AR,72209,469/917-3800
KFC,"Tasty Chick'N Midwest, Llc",3210 I-55 Service Road,Marion,AR,72364,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",403 Highway 71 N,Mena,AR,71953,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",4400 Camp Robinson,North Little Rock,AR,72118,913/428-3636
KFC,"Tasty Chick'N Southeast, Llc",1001 W. Keiser,Osceola,AR,72370,310/943-4997
KFC,"Franchise Management Investors Us, Llc",2401 W. Kings Highway,Paragould,AR,72450,506/323-1878
KFC,"Fqsr, Llc (Dba Kbp Foods)",3002 Pines Mall Drive,Pine Bluff,AR,71601,913/428-3636
KFC,"Tasty Chick'N Southeast, Llc",1052 Highway 62 West,Pocahontas,AR,72455,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",507 S. Eighth Street,Rogers,AR,72756,913/428-3636
KFC,"Franchise Management Investors Us, Llc",720 N. Arkansas Avenue,Russellville,AR,72801,506/323-1878
KFC,"Franchise Management Investors Us, Llc",2504 E. Race Street,Searcy,AR,72143,506/323-1878
KFC,"Fqsr, Llc (Dba Kbp Foods)",1115 U.S. Highway 412 W.,Siloam Springs,AR,72761,913/428-3636
KFC,"Franchise Management Investors Us, Llc",5660 West Sunset Avenue,Springdale,AR,72762,506/323-1878
KFC,"Franchise Management Investors Us, Llc",600 South Thompson Street,Springdale,AR,72764,506/323-1878
KFC,"Fqsr, Llc (Dba Kbp Foods)",4010 North State Line Road,Texarkana,AR,71854,913/428-3636
KFC,"Tasty Chick'N Southeast, Llc",504 Hwy. 63 & Speedway,Trumann,AR,72472,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",401 N.W. 4th Street,Walnut Ridge,AR,72476,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",789 N. Sebastian,West Helena,AR,72390,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",400 N. Missouri St.,West Memphis,AR,72301,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",900 Martin Luther King Dr.,West Memphis,AR,72301,310/943-4997
KFC,"Tasty Chick'N Southeast, Llc",1913 N. Falls,Wynne,AR,72396,310/943-4997
KFC,Wtt Investment Llc,3051 W Apache Trail,Apache Junction,AZ,85120,281/569-4640
KFC,Wtt Investment Llc,1470 N Dysart Rd,Avondale,AZ,85323,281/569-4640
KFC,Inp Investments Llc,650 South Highway 90,Benson,AZ,85602,281/569-4640
KFC,Wtt Investment Llc,682 S. Watson Rd.,Buckeye,AZ,85326,281/569-4640
KFC,"Argonaut Food Partners, Llc","2350 Miracle Mile, Suite 550",Bullhead City,AZ,86442,541/273-4639
KFC,Inp Investments Llc,618 E. Florence,Casa Grande,AZ,85122,281/569-4640
KFC,"Vista Foods, Inc.",1147 N Hwy 89,Chino Valley,AZ,86323,928/681-3344
KFC,Wtt Investment Llc,1505 N. Arizona Boulevard,Coolidge,AZ,85128,281/569-4640
KFC,"Vista Foods, Inc.",970 S. Main,Cottonwood,AZ,86326,928/681-3344
KFC,Wtt Investment Llc,2453 South Gilbert Road,Gilbert,AZ,85295,281/569-4640
KFC,Wtt Investment Llc,4338 W Glendale Ave,Glendale,AZ,85301,281/569-4640
KFC,Wtt Investment Llc,16980 W. Yuma Road,Goodyear,AZ,85338,281/569-4640
KFC,Mohammad S. Jubapa,280 W. Continental Road,Green Valley,AZ,85622,928/772-8678
KFC,Loky Inc.,3350 N. Stockton Hill,Kingman,AZ,86409,928/279-6819
KFC,Kyle Ogden,195 North Lake Havasu Avenue,Lake Havasu City,AZ,86403,928/279-6819
KFC,Wtt Investment Llc,5145 W. Baseline Road,Laveen,AZ,85339,281/569-4640
KFC,Wtt Investment Llc,13006 W Indian School Road,Litchfield Park,AZ,85340,281/569-4640
KFC,Wtt Investment Llc,21566 N. John Wayne Parkway,Maricopa,AZ,85139,281/569-4640
KFC,Wtt Investment Llc,10720 E Baseline Road,Mesa,AZ,85209,281/569-4640
KFC,Wtt Investment Llc,1950 W Baseline Rd,Mesa,AZ,85202,281/569-4640
KFC,Wtt Investment Llc,2210 E Baseline Rd,Mesa,AZ,85204,281/569-4640
KFC,Wtt Investment Llc,239 N Power Rd,Mesa,AZ,85207,281/569-4640
KFC,Wtt Investment Llc,420 North Alma School Rd,Mesa,AZ,85201,281/569-4640
KFC,"Argonaut Food Partners, Llc",360 W. Mariposa Road,Nogales,AZ,85621,541/273-4639
KFC,"Vista Foods, Inc.",1004 Haul Road,Page,AZ,86040,928/681-3344
KFC,Wtt Investment Llc,6765 W Peoria Ave,Peoria,AZ,85345,281/569-4640
KFC,Wtt Investment Llc,7685 W THUNDERBIRD RD,Peoria,AZ,85381,281/569-4640
KFC,Wtt Investment Llc,1525 N 43rd Ave,Phoenix,AZ,85009,281/569-4640
KFC,Wtt Investment Llc,1749 W. Bethany Home Rd.,Phoenix,AZ,85015,281/569-4640
KFC,Wtt Investment Llc,1843 West Union Hills Dr.,Phoenix,AZ,85027,281/569-4640
KFC,Wtt Investment Llc,20 E Baseline Road,Phoenix,AZ,85042,281/569-4640
KFC,Wtt Investment Llc,2902 N 7th Ave,Phoenix,AZ,85013,281/569-4640
KFC,Wtt Investment Llc,3550 W Thunderbird Rd,Phoenix,AZ,85053,281/569-4640
KFC,Wtt Investment Llc,3702 E Thomas Rd,Phoenix,AZ,85018,281/569-4640
KFC,Wtt Investment Llc,4050 East Bell Road,Phoenix,AZ,85032,281/569-4640
KFC,Wtt Investment Llc,7634 W Indian School Rd,Phoenix,AZ,85033,281/569-4640
KFC,Wtt Investment Llc,57 W. Combs Road,Queen Creek,AZ,85140,281/569-4640
KFC,"Argonaut Food Partners, Llc",1817 Thatcher Boulevard,Safford,AZ,85546,541/273-4639
KFC,Wtt Investment Llc,8050 E Indian School Rd,Scottsdale,AZ,85251,281/569-4640
KFC,"Argonaut Food Partners, Llc",180 N. White Mountain Road,Show Low,AZ,85901,541/273-4639
KFC,Inp Investments Llc,1060 Fry Boulevard,Sierra Vista,AZ,85635,281/569-4640
KFC,Wtt Investment Llc,12621 W Bell Rd,Surprise,AZ,85378,281/569-4640
KFC,Wtt Investment Llc,15154 N. Cotton Lane,Surprise,AZ,85388,281/569-4640
KFC,Wtt Investment Llc,705 W Baseline Rd,Tempe,AZ,85283,281/569-4640
KFC,Wtt Investment Llc,10005 W Van Buren St,Tolleson,AZ,85323,281/569-4640
KFC,"Cbr Tuba City, Inc.",Maloney And Spur,Tuba City,AZ,86045,505/863-3155
KFC,Inp Investments Llc,2970 W Valencia Rd,Tucson,AZ,85746,281/569-4640
KFC,Inp Investments Llc,2985 South Kino Parkway,Tucson,AZ,85713,281/569-4640
KFC,Inp Investments Llc,7245 E. Golf Links Road,Tucson,AZ,85730,281/569-4640
KFC,Inp Investments Llc,735 E. Wetmore Rd.,Tucson,AZ,85719,281/569-4640
KFC,Inp Investments Llc,7901 N. Oracle Hwy,Tucson,AZ,85704,281/569-4640
KFC,Inp Investments Llc,8270 N. Cortaro Road,Tucson,AZ,85743,281/569-4640
KFC,"Noble Pursuit, Llc",11183 S. Frontage Drive,Yuma,AZ,85367,612/644-6092
KFC,"Noble Pursuit, Llc",1950 Fourth Avenue,Yuma,AZ,85364,612/644-6092
KFC,"Noble Pursuit, Llc",848 East 32nd Street,Yuma,AZ,85365,612/644-6092
KFC,Rbd California Restaurants Limited,14258 Highway 395,Adelanto,CA,92301,064/952-58710
KFC,Harman Management Corporation,2424 Encinal Avenue,Alameda,CA,94501,801/313-8000
KFC,"E.M. Thomas Management, Inc.",1425 South New,Alhambra,CA,91801,909/496-3273
KFC,Rbd California Restaurants Limited,100 S. Magnolia Ave.,Anaheim,CA,92804,064/952-58710
KFC,"Flew The Coop, Inc.",131 W. Ball Rd.,Anaheim,CA,92805,831/334-2212
KFC,Rbd California Restaurants Limited,299 S. Euclid St.,Anaheim,CA,92802,064/952-58710
KFC,Harman Management Corporation,8101 Watt Avenue,Antelope,CA,95843,801/313-8000
KFC,Harman Management Corporation,2751 Hillcrest Avenue,Antioch,CA,94509,801/313-8000
KFC,"T.G.G., Inc.",18447 Highway 18,Apple Valley,CA,92307,760/241-1304
KFC,"Kazi Foods, Inc.",849 South Baldwin,Arcadia,CA,91007,818/540-5497
KFC,"Argonaut California Ventures, Inc.",1395 Atwater Boulevard,Atwater,CA,95301,541/273-4639
KFC,Venquest Investments And Properties Llc,2400 Grass Valley Highway,Auburn,CA,95603,408/827-1892
KFC,"Argonaut California Ventures, Inc.",11935 Rosedale Hwy,Bakersfield,CA,93312,541/273-4639
KFC,"Argonaut California Ventures, Inc.",2674 Mount Vernon Avenue,Bakersfield,CA,93305,541/273-4639
KFC,"Argonaut California Ventures, Inc.",3011 Brundage Ln.,Bakersfield,CA,93304,541/273-4639
KFC,"Argonaut California Ventures, Inc.",6320 White Ln.,Bakersfield,CA,93309,541/273-4639
KFC,Herb & Kaur Inc.,14200 Ramona Boulevard,Baldwin Park,CA,91706,714/968-4200
KFC,Rbd California Restaurants Limited,1930 West Ramsey Street,Banning,CA,92220,064/952-58710
KFC,Rbd California Restaurants Limited,110 Coolwater Lane,Barstow,CA,92311,064/952-58710
KFC,"Kentucky Fried Chicken Of Polly'S, Inc.",5735 Florence,Bell Gardens,CA,90201,714/459-0041
KFC,Rbd California Restaurants Limited,41800 Washington St,Bermuda Dunes,CA,92203,064/952-58710
KFC,"Friends Fast Food, Inc.",1006 North Main Street,Bishop,CA,93514,916 6887490
KFC,Marble Usa Inc.,5080 Bonita Road,Bonita,CA,91902,780/462-5755
KFC,"Noble Pursuit, Llc",215 West Main,Brawley,CA,92227,612/644-6092
KFC,Harman Management Corporation,7810 Brentwood Boulevard,Brentwood,CA,94513,801/313-8000
KFC,"Elite Colonel'S Concepts, Inc.",6851 Beach Blvd.,Buena Park,CA,90621,714/396-3944
KFC,"Kazi Foods, Inc.",3530 W. Victory Blvd.,Burbank,CA,91505,818/540-5497
KFC,"Noble Pursuit, Llc",213 East Cole Road,Calexico,CA,92231,612/644-6092
KFC,Rbd California Restaurants Limited,2350 Las Posas Road,Camarillo,CA,93010,064/952-58710
KFC,Harman Management Corporation,1805 Winchester Road,Campbell,CA,95008,801/313-8000
KFC,Zubair M. Kazi,21930 Sherman Way,Canoga Park,CA,91303,818/540-5497
KFC,Rbd California Restaurants Limited,19307 Soledad Canyon Rd,Canyon Country,CA,91351,064/952-58710
KFC,"Baker Management Group, Inc.",2120 41st Avenue,Capitola,CA,95010,831/251-0860
KFC,"Fried With Pride, Inc.",745 Carlsbad Village Drive,Carlsbad,CA,92008,831/334-2212
KFC,"E.M. Thomas Management, Inc.",18401 S. Avalon Blvd.,Carson,CA,90746,909/496-3273
KFC,"Aasani, Inc.",545 East Sepulveda,Carson,CA,90745,714/680-3287
KFC,Rbd California Restaurants Limited,619 W Carson Street,Carson,CA,90745,064/952-58710
KFC,Harman Management Corporation,3625 Castro Valley Blvd.,Castro Valley,CA,94546,801/313-8000
KFC,Rbd California Restaurants Limited,32120 Date Palm Drive,Cathedral City,CA,92234,064/952-58710
KFC,Harman Management Corporation,2040 Whitmore Avenue,Ceres,CA,95307,801/313-8000
KFC,"Argonaut California Ventures, Inc.",1980 E. 20th Street,Chico,CA,95928,541/273-4639
KFC,Herb & Kaur Inc.,12862 Central Avenue,Chino,CA,91710,714/968-4200
KFC,"Satwinder, Singh",4135 Chino Hills Parkway,Chino Hills,CA,91709,714/968-4200
KFC,"Nacnud, Inc.",1105 E Robertson Blvd,Chowchilla,CA,93610,209/552-0175
KFC,Marble Usa Inc.,1327 Broadway,Chula Vista,CA,91911,780/462-5755
KFC,Marble Usa Inc.,1361 Medical Center Drive,Chula Vista,CA,91911,780/462-5755
KFC,Marble Usa Inc.,461 3rd Ave,Chula Vista,CA,91910,780/462-5755
KFC,Harman Management Corporation,7098 Auburn Boulevard,Citrus Heights,CA,95621,801/313-8000
KFC,J. F. Desmond Family Limited Partnership,1860 Ashlan Avenue,Clovis,CA,93611,559/226-9200
KFC,J. F. Desmond Family Limited Partnership,198 West Shaw Avenue,Clovis,CA,93612,559/226-9200
KFC,Rbd California Restaurants Limited,49950 Harrison St,Coachella,CA,92236,064/952-58710
KFC,Rbd California Restaurants Limited,792 West Valley Blvd.,Colton,CA,92324,064/952-58710
KFC,"Kazi Foods, Inc.",103 North Central Avenue,Compton,CA,90220,818/540-5497
KFC,Rbd California Restaurants Limited,221 South Long Beach Blvd.,Compton,CA,90221,064/952-58710
KFC,Harman Management Corporation,4660 Clayton Road,Concord,CA,94521,801/313-8000
KFC,Rbd California Restaurants Limited,1151 W 6th St,Corona,CA,92882,064/952-58710
KFC,Rbd California Restaurants Limited,1300 E. Ontario Avenue,Corona,CA,92881,064/952-58710
KFC,Marble Usa Inc.,100 B Ave,Coronado,CA,92118,780/462-5755
KFC,"Satwinder, Singh",465 E 17th St,Costa Mesa,CA,92627,714/968-4200
KFC,"Satwinder, Singh",1057 N. Grand Avenue,Covina,CA,91724,714/968-4200
KFC,"Kentucky Fried Chicken Of Polly'S, Inc.",9041 Valley View Street,Cypress,CA,90630,714/459-0041
KFC,Harman Management Corporation,2815 Geneva Avenue,Daly City,CA,94014,801/313-8000
KFC,Harman Management Corporation,287 Westmoor Ave,Daly City,CA,94015,801/313-8000
KFC,Harman Management Corporation,1617 Research Park Dr.,Davis,CA,95616,801/313-8000
KFC,"Argonaut California Ventures, Inc.",812 Cecil Avenue,Delano,CA,93215,541/273-4639
KFC,Rbd California Restaurants Limited,13947 Palm Drive,Desert Hot Springs,CA,92240,064/952-58710
KFC,Shahid Chaudhry And Mahmood Qadri,542 N. Diamond Bar Blvd.,Diamond Bar,CA,91765,714/680-3287
KFC,Manuel Galhandro And Diana Galhandro,333 Monte Vista Drive,Dinuba,CA,93618,559/707-1779
